Gene ID	Control-1(raw)	Control-2(raw)	Control-3(raw)	Treat-1(raw)	Treat-2(raw)	Treat-3(raw)	Control-1	Control-2	Control-3	Treat-1	Treat-2	Treat-3	Gene Symbol
13518	16495.986	15365.611	18592.732	19891.963	19231.332	21534.988	-0.24367905	-0.06312895	-0.14131832	0.09638882	0.06312895	0.08980322	Dst
102466987	0	0.40136054	0	0.31333333	0	0	0	0.66476387	0	0.09460077	0	0	Mir6896
108167617	0	0	0	0	0	0	0	0	0	0	0	0	LOC108167617
383629	0	0	0	0	0	0	0	0	0	0	0	0	Gm5266
100628580	5.2625003	1.4718441	4.4464865	3.8389373	1.2884847	1.376641	0.97010374	-0.58505964	0.6567583	0.58505964	-0.9745047	-1.0155774	Mir5103
102467303	3.4274635	0	0.443038	0.49242425	1.325224	0	2.875536	-0.620338	-0.14636579	0.14636576	1.5900958	-0.620338	n-TEttc1
69668	247.73663	176.19374	303.3859	232.60817	222.76007	203.71036	0.04437971	-0.16430473	0.26646376	0.023471832	-0.023471832	-0.28899288	Ccdc115
27993	295.5427	256.80362	397.29736	293.58157	293.21472	358.83176	-0.07715702	0.003101826	0.27943277	-0.01676464	-0.003101826	0.15169907	Imp4
102635078	0	0	0	0	0	0	0	0	0	0	0	0	Gm32504
19253	121.33779	92.66685	94.09954	83.64504	120.84533	98.1617	0.23141289	0.12546897	-0.20561957	-0.23526716	0.31100988	-0.12546921	Ptpn18
102635157	0	0	0	0	0	0	0	0	0	0	0	0	Gm32566
75883	0.79278916	0.9204082	0.85714287	0.16666667	0	0	0	0	0	0	0	0	4930568A12Rik
21755	0	0	0.10666667	0	2	0	0	0	0	0	0	0	Prss39
12627	0	0.16666667	1	0	1	0	0	0	0	0	0	0	Cfc1
102635016	0	0	0	0	0	0	0	0	0	0	0	0	Gm28419
21756	0	1.1666666	1	0	0	0	0	0	0	0	0	0	Prss40
100418459	0	0	0	0	0	0	0	0	0	0	0	0	Gm19225
211383	2	0	4	6	1	3.5	0	0	0	0	0	0	Amer3
101055845	0	0	0	0	0	0	0	0	0	0	0	0	Gm29730
241051	0.5	2	0	2	0	2	0	0	0	0	0	0	AA619741
102642976	0	0	0	0	0	0	0	0	0	0	0	0	Gm38647
102635632	0	0	0	0	0	0	0	0	0	0	0	0	Gm32920
226970	82.33253	58.763092	57.15304	56.040802	72.40337	71.35021	0.23061097	0.027018905	-0.366284	-0.25437653	0.13067007	-0.027018845	Arhgef4
108167618	0	0	0	0	0	0	0	0	0	0	0	0	Gm46087
102635458	0	0	0	0	0	0	0	0	0	0	0	0	Gm32790
214469	1457.431	1282.4392	1530.1725	1364.1931	1260.6556	1482.8453	0.012691021	0.111114025	0.012694836	-0.012691498	-0.11109781	-0.013453484	Fam168b
226971	389.1816	262.11548	337.67056	420.2873	338.77325	407.11853	0.057329178	-0.22995162	-0.21776032	0.23825932	-0.057329416	0.071249485	Plekhb2
100502882	0	0	0	0	0	0	0	0	0	0	0	0	Gm19430
666261	0	0	0	0	0	0	0	0	0	0	0	0	Gm8009
68483	0	0	0	0	0	0	0	0	0	0	0	0	1110002O04Rik
102635977	0	0	0	0	0	0	0	0	0	0	0	0	Gm33176
666283	0	0	0	0	0	0	0	0	0	0	0	0	Gm8022
105243901	0	0	0	0	0	0	0	0	0	0	0	0	Gm39622
102636039	0	0	0	0	0	0	0	0	0	0	0	0	Gm33222
105243902	0	0	0	0	0	0	0	0	0	0	0	0	Gm39623
105243903	0	0	0	0	0	0	0	0	0	0	0	0	Gm39624
50785	380.37503	354.41168	401.9611	332.24902	287.86276	358.17484	0.06258011	0.24354362	0.07195091	-0.06258011	-0.25399685	-0.0752635	Hs6st1
102636118	0	0	0	0	0	0	0	0	0	0	0	0	Gm33280
320011	2717.8188	2342.4631	2907.1523	2209.4492	1881.5089	2144.6013	0.114382744	0.1829195	0.14127731	-0.114382744	-0.33071184	-0.27844238	Uggt1
102465540	0	0	0.12666667	0	0	0.28072074	0	0	0	0	0	0.050583705	Mir6897
100417669	0	0	0	0	0	0	0	0	0	0	0	0	Gm18750
105243904	0	0	0	0	0	0	0	0	0	0	0	0	Gm39625
214854	1146.3722	746.14374	1203.0726	540.7933	575.0787	451.7771	0.6231847	0.2865944	0.62257004	-0.3907442	-0.28659487	-0.7712927	Neurl3
214855	2916.9639	2454.2847	3618.581	2076.3552	3146.8364	4143.2334	-0.11434746	-0.0805521	0.12634659	-0.5347638	0.0805521	0.34085703	Arid5a
226976	1894.7667	1375.8856	1818.2151	1673.487	1552.9893	1988.9056	0.11946297	-0.059236526	-0.010297298	0.010297775	-0.0820446	0.13833284	Kansl3
102465541	0	0	0	0	0	0	0	0	0	0	0	0	Mir6898
100534273	20.754087	19.112871	24.486883	16.915894	20.802446	27.717886	0	0	0	0	0	0	Fer1l5
214895	291.61853	247.71133	300.32895	261.6283	215.04518	241.1539	0.05718422	0.104721546	0.029382467	-0.029382229	-0.29679394	-0.2680292	Lman2l
102636293	0	0	0	0	0	0	0	0	0	0	0	0	Gm33401
102636368	0	0	0	0	0	0	0	0	0	0	0	0	Gm33454
94220	189.05872	182.88235	242.49547	184.88013	194.08325	205.76245	-0.09718323	0.13785839	0.19167757	-0.059429884	0.026122808	-0.026122808	Cnnm4
94218	619.51086	490.3622	682.99524	574.3322	461.28915	565.40955	0.046783924	-0.007537842	0.11726713	0.007537365	-0.29320955	-0.13613415	Cnnm3
78321	91.686615	68.25605	74.251686	107.25521	85.979454	128.55461	0.0036273	-0.13916683	-0.3709228	0.29988933	-0.0036273	0.4401405	Ankrd23
109346	75.46337	79.625755	70.126144	64.319145	82.60177	89.54012	-0.097836256	0.26258254	-0.27392292	-0.25836706	0.11802459	0.097836494	Ankrd39
20353	1243.537	1005.2193	1152.4629	1365.0521	1217.758	1402.1906	-0.02762127	-0.05159998	-0.20761299	0.17688322	0.027621746	0.094527245	Sema4c
381337	9.815099	4.060287	6.3803926	9.204418	1.7107224	10.831472	0	0	0	0	0	0	Fam178b
12859	341.2209	239.59253	358.55774	444.69974	429.30566	439.5685	-0.15776682	-0.38492966	-0.1565299	0.29435635	0.25899744	0.15653038	Cox5b
226977	915.2369	774.1029	850.97473	858.43787	827.3308	859.23645	0.041325092	0.08266497	-0.13396645	0.018890858	-0.018891335	-0.100850105	Actr1b
71166	0	0	0	1	0	0	0	0	0	0	0	0	4933424G06Rik
102636476	0	0	0	0	0	0	0	0	0	0	0	0	Gm33533
22637	15.246667	13.337632	33.427353	38.614246	26.999998	16.124504	-0.4999495	-0.40998057	0.56232315	0.9106874	0.4099806	-0.47027352	Zap70
100417791	0	0	0	0	0	0	0	0	0	0	0	0	Gm18828
56030	1881.644	1582.5137	2138.53	1693.6882	1498.3323	1702.2523	0.04091406	0.07409811	0.15527678	-0.04091406	-0.20225763	-0.15471983	Tmem131
241053	0	0	0	0	0	0	0	0	0	0	0	0	Rpl12-ps1
70853	9.193548	5.9999995	0	12.013333	32.01099	10.87289	0	0	0	0	1.337993	0	Vwa3b
105243906	0	0	0	0	0	0	0	0	0	0	0	0	Gm39626
105243905	0	0	0	0	0	0	0	0	0	0	0	0	Gm37020
12790	21.5	24	27	30.333334	25	31.833334	-0.37235704	0.06930083	-0.11399698	0.19420785	-0.06930089	0.1427595	Cnga3
269180	914.24896	847.91125	1141.5275	941.74457	885.3175	944.01807	-0.075909615	0.09837675	0.17413425	0.036836624	-0.0368371	-0.080767155	Inpp4a
78119	5.022342	0	7.177551	2.7633407	5.927347	5.1342125	0.009651184	-1.5455887	0.45451975	-0.7822983	0.33414197	-0.009651184	4930439A04Rik
76178	392.4272	304.30106	464.09146	359.41925	362.192	363.04608	0.04348278	-0.040482998	0.21520424	-0.013277054	0.013277054	-0.119874954	Coa5
67387	393.3106	269.52267	339.7267	372.6203	377.8668	392.68918	0.030665874	-0.23163652	-0.2508912	0.02270031	0.05833912	-0.02270031	Unc50
269181	191.39937	155.68944	168.8046	221.20062	315.6649	314.7368	-0.13938332	-0.15433836	-0.39087772	0.13938355	0.6678891	0.5270915	Mgat4a
77633	16	2.2266667	8.04	28.386667	26.426666	26	-0.32467744	-0.7854984	-0.7854984	0.5724616	0.48470986	0.32467747	4930594C11Rik
105243907	0	0	0	0	0	0	0	0	0	0	0	0	Gm39627
72097	50.44	52	25	80.637436	75.186424	141.11201	-0.4941361	-0.16723263	-1.5770389	0.252743	0.16723263	0.9389796	2010300C02Rik
102637491	0	0	0	0	0	0	0	0	0	0	0	0	LOC102637491
102637336	0	0	0	0	0	0	0	0	0	0	0	0	LOC102637336
105243908	0	0	0	0	0	0	0	0	0	0	0	0	Gm39628
211484	142.08229	137.55199	165.16718	108.16434	92.12363	126.12283	0.111490965	0.3477013	0.25842857	-0.21201324	-0.428128	-0.1114912	Tsga10
623661	80.84702	75.53333	126.152885	103.74312	93.77048	96.35782	-0.25076294	-0.06588411	0.3208809	0.17898345	0.048640728	-0.048640966	Lipt1
69028	181.4436	176.4179	154.99277	155.49208	109.12708	160.50638	0.19032907	0.432765	-0.10725355	0.03764677	-0.4577179	-0.037646294	Mitd1
107734	135.40688	113.88732	150.76843	119.40979	126.66955	150.10844	-0.016633034	0.016633034	0.068137646	-0.12801552	-0.02739954	0.08098602	Mrpl30
332427	4	2	2	0	0	0	0	0	0	0	0	0	Lyg2
69541	1	0	0	1	0	0	0	0	0	0	0	0	Lyg1
98258	669.6709	608.0175	856.0859	593.4848	671.90894	685.1849	-0.045139313	0.098481655	0.23890162	-0.14938259	0.045138836	-0.06318283	Txndc9
226982	1734.9943	1437.8411	2242.3213	1796.9884	1835.9641	2401.953	-0.14385986	-0.13192654	0.15593958	-0.023211956	0.023211956	0.27433205	Eif5b
102637707	0	0	0	0	0	0	0	0	0	0	0	0	Gm34448
56210	254.57443	271.85715	334.93912	326.35098	266.85822	314.27515	-0.2892022	0.0885191	0.036346436	0.13913202	-0.13575172	-0.036346674	Rev1
329123	0	0	0	0	0	0	0	0	0	0	0	0	Gm5099
16764	3749.495	3194.5264	4761.8545	6257.2437	6684.01	7790.5854	-0.5416961	-0.4898305	-0.2671318	0.26713228	0.37778616	0.46225405	Aff3
102638318	0	0	0	0	0	0	0	0	0	0	0	0	Gm16150
108167619	0	0	0	0	0	0	0	0	0	0	0	0	LOC108167619
102637900	0	0	0	0	0	0	0	0	0	0	0	0	Gm34596
381338	21.541386	32.833336	48.47619	41.5	39.833332	58	-0.70406795	-0.10315347	0.10573876	0.021833956	-0.021834016	0.38369298	Lonrf2
98388	1	7	9.499999	0	3	3.25	0	0	0	0	0	0	Chst10
625775	0	0	0	0	0	0	0	0	0	0	0	0	Gm6621
433292	0	0	0	0	0	0	0	0	0	0	0	0	Nms
102638660	0	0	0	0	0	0	0	0	0	0	0	0	Gm35171
68833	304.99896	211.36774	300.06085	313.28787	235.89406	253.30356	0.16995049	-0.0761385	0.0761385	0.27863264	-0.11525011	-0.1490717	Pdcl3
102638728	0	0	0	0	0	0	0	0	0	0	0	0	Gm35222
102466631	0	0	0	0	0	0	0	0	0	0	0	0	Mir6349
18143	47.26497	41.61828	57.819942	21.58277	26.531914	66.01454	-0.049703002	0.049703002	0.17083025	-1.1105969	-0.79728085	0.38122463	Npas2
105243910	0	0	0	0	0	0	0	0	0	0	0	0	LOC105243910
100416073	0	0	0	0	0	0	0	0	0	0	0	0	Gm17904
100041999	0	0	0	0	0	0	0	0	0	0	0	0	Gm3617
114641	1040.9403	620.54297	1076.0239	1068.501	1163.8636	1391.0037	-0.05384922	-0.5171733	-0.07628918	0.05384922	0.19265032	0.3133049	Rpl31
54610	1019.4157	988.8497	1152.1611	3191.2173	3588.0247	3801.5637	-0.9777012	-0.73866034	-0.87136364	0.7386608	0.9232106	0.87006426	Tbc1d8
52846	365.94656	355.54654	444.1036	391.94662	379.96838	407.2107	-0.15436602	0.08699942	0.05463457	0.01465559	-0.014655113	-0.051308632	Cnot11
67702	228.09558	181.4654	229.78638	241.52373	609.5912	408.05032	-0.07626176	-0.123245716	-0.1358695	0.076262	1.4274063	0.71176195	Rnf149
100217461	2.2410617	2.2705023	0	1.8584211	1.8387388	1.597157	0.2000544	0.50184345	-2.2981968	-5.32E-05	5.32E-05	-0.3397069	Snord89
100417202	0	0	0	0	0	0	0	0	0	0	0	0	Gm18446
329126	0	0	0	0	0	0	0	0	0	0	0	0	Gm5100
263764	25.200003	27.400003	18.083334	21.650003	23.413387	32.952385	0.010312844	0.41402513	-0.03210836	-0.03210836	-0.010312848	0.34618688	Creg2
425051	0	0	0	0	0	0	0	0	0	0	0	0	D930019O06Rik
619289	2	9.795882	3.5616784	0	2	2.3806305	0	0.49800882	0	0	0	0	Rfx8
100042065	0	0	0	0	0	0	0	0	0	0	0	0	Gm3646
73426	0	0	0	0	1	0	0	0	0	0	0	0	1700066B17Rik
102639244	0	0	0	0	0	0	0	0	0	0	0	0	Gm35600
26921	6215.8706	5399.958	6714.369	4210.1733	4176.216	3982.3381	0.24414778	0.32410002	0.28518057	-0.24793148	-0.24414778	-0.44927788	Map4k4
100047133	3	0	0.3178808	19.412823	40.495075	18.476816	-1.1501915	-1.1501915	-1.1501915	1.3425677	2.4187715	1.1501915	Gm16894
16178	0	3.4166937	0.8489933	80.82413	724.1794	317.96472	-1.9515259	-1.9515259	-1.9515259	1.9515259	5.1304827	3.806452	Il1r2
102639421	0	0	0	0	0	0	0	0	0	0	0	0	Gm35741
16177	727.70276	536.1776	711.7048	553.5875	600.89	747.7643	0.13000536	-0.027672768	0.02767229	-0.19453478	-0.06077814	0.118154526	Il1r1
107527	17.938091	41.81375	28.314041	36.649513	26.506756	38.864525	-0.85657036	0.6473408	-0.26834178	0.24419475	-0.20777202	0.20777202	Il1rl2
100416211	0	0	0	0	0	0	0	0	0	0	0	0	Gm17970
17082	32	14.833333	35	393.16846	639.2411	485.68503	-1.874011	-1.9698782	-1.8149905	1.8149905	2.53167	1.9987812	Il1rl1
16182	317.85535	251.4106	276.53467	348.52847	361.2799	380.44278	-0.101451635	-0.15681648	-0.3726244	0.101451874	0.16875982	0.10677242	Il18r1
16174	107.28445	112.53659	129.94601	585.06366	1066.644	722.79846	-1.4345317	-1.0826185	-1.228323	1.0826185	1.9644988	1.2665355	Il18rap
102639500	0	0	0	0	0	0	0	0	0	0	0	0	Gm35801
110895	0	4	3	0	0	0	0	0	0	0	0	0	Slc9a4
226999	3.5	2	4	1.9209843	0	0.3888889	0	0	0	0	0	0	Slc9a2
102641498	0	0	0	0	0	0	0	0	0	0	0	0	Gm37915
211798	85.674736	25.852528	41.61076	43.257565	57.86667	44.986305	0.9481945	-0.49741006	-0.16398144	0.032274604	0.4675219	-0.032274485	Mfsd9
381339	1	0	1	0	0	0	0	0	0	0	0	0	Tmem182
546733	0	0	0	0	0	0	0	0	0	0	0	0	Gm5973
74897	2	0	1	0	2	0	0	0	0	0	0	0	4930448I06Rik
105243912	0	0	0	0	0	0	0	0	0	0	0	0	Gm39631
102639680	0	0	0	0	0	0	0	0	0	0	0	0	Gm35935
102639765	0	0	0	0	0	0	0	0	0	0	0	0	Gm29260
383634	0	0	0	0	0	0	0	0	0	0	0	0	Gm5267
666582	0	0	0	0	0	0	0	0	0	0	0	0	Gm8176
102640173	0	0	0	0	0	0	0	0	0	0	0	0	Gm28175
108167620	0	0	0	0	0	0	0	0	0	0	0	0	Gm46088
102640664	0	0	0	0	0	0	0	0	0	0	0	0	Gm36678
108167621	0	0	0	0	0	0	0	0	0	0	0	0	Gm46089
102640854	0	0	0	0	0	0	0	0	0	0	0	0	Gm36822
102632081	0	0	0	0	0	0	0	0	0	0	0	0	Gm30248
66297	6	3	2.5	1	0.2	2	0	0	0	0	0	0	Pantr1
102640933	0	0	0	0	0	0	0	0	0	0	0	0	Gm42411
18993	203.47499	231.05003	142.78772	174.69716	217.17618	177.75107	0.074998856	0.54131293	-0.5062432	-0.074998856	0.25447822	-0.17107916	Pou3f3
73100	62.533333	61.66666	59.999992	74.15	63.7	112.33335	-0.18747902	0.07534647	-0.317405	0.12833977	-0.07534647	0.60652494	2900092D14Rik
66620	0	0	0	0	0	0	0	0	0	0	0	0	Pantr2
108167622	0	0	0	0	0	0	0	0	0	0	0	0	Gm46090
104940697	0	0.5	0	6	0	0	0	0	0	0	0	0	Dalir
108167623	0	0	0	0	0	0	0	0	0	0	0	0	Gm46091
69527	285.88174	269.70605	302.17587	307.25488	424.43582	395.93832	-0.18647242	0.012456894	-0.17676497	-0.012457371	0.46912003	0.2322998	Mrps9
105243914	0	0	0	0	0	0	0	0	0	0	0	0	Gm39633
93690	13	9.5	17	9.5	10	8.5	0	0	0	0	0	0	Gpr45
100041588	0	0	0	0	0	0	0	0	0	0	0	0	Gm3418
73122	1250.7445	1081.4852	1263.4093	1167.6586	1119.0342	1292.4235	0.016482353	0.08966923	-0.03924513	-0.012688637	-0.05858612	0.012689114	Tgfbrap1
105243915	0	0	0	0	0	0	0	0	0	0	0	0	Gm28782
108167597	0	0	0	0	0	0	0	0	0	0	0	0	LOC108167597
98404	212.96829	154.95067	188.90298	242.01527	148.31506	186.62888	0.20871043	0.032840967	-0.03454542	0.46316743	-0.22779822	-0.032840967	AI597479
14200	6	3.5084848	7.728947	3.5838926	13.768707	2.8600001	0	0	0.05699981	0	1.0457765	0	Fhl2
666642	66.6271	45.61043	74.38219	60.34451	73.76664	49.82496	0.036444664	-0.22734022	0.12503004	-0.036444187	0.2687688	-0.43388033	Gm8210
102632346	0	0	0	0	0	0	0	0	0	0	0	0	Gm29040
17974	765.6522	730.8215	851.51074	621.5287	676.5023	566.96985	0.04656458	0.26235485	0.12963772	-0.18430614	-0.04656458	-0.43793726	Nck2
102642726	0	0	0	0	0	0	0	0	0	0	0	0	Gm38628
102632604	0	0	0	0	0	0	0	0	0	0	0	0	Gm30634
78896	0	0	1.1024325	1.7359184	1.6862161	2	0	0	0	0	0	0	1500015O10Rik
67883	230.03928	176.26793	219.37201	302.58002	200.89215	222.816	0.099131584	-0.002018452	-0.039631844	0.56456566	-0.010862827	0.002018929	Uxs1
100126353	0	0	0	0	0	0	0	0	0	0	0	0	Gm16103
102632770	0	0	0	0	0	0	0	0	0	0	0	0	LOC102632770
666690	0	0	0	0	0	0	0	0	0	0	0	0	Gm8241
22019	1316.2421	1008.5796	1411.5604	1107.4835	1168.4392	1198.1736	0.09375858	-0.007381439	0.12436199	-0.085383415	0.007380962	-0.092914104	Tpp2
433294	71.63316	33.92117	45.279858	20.833334	30.845911	42.40337	0.80150783	0.00602603	0.06948686	-0.9102286	-0.32857597	-0.00602603	Mettl21c
102636082	0	0	0	0	0	0	0	0	0	0	0	0	Ccdc168
75623	48.2784	39.35402	52.66298	55.980522	83.88337	84.03508	-0.16934681	-0.18125367	-0.11419821	0.11419797	0.713125	0.57918215	Tex30
72050	271.2408	243.65169	355.03876	196.87546	149.90569	184.06967	0.19614697	0.32435274	0.5142865	-0.19614649	-0.5739076	-0.41426063	Kdelc1
246229	123.45872	97.84526	175.28224	123.03279	101.84927	111.35975	0.026247263	-0.026247263	0.46163583	0.091259	-0.16588092	-0.17363858	Bivm
22592	626.39764	475.90588	618.0389	800.6217	765.2224	881.06995	-0.18713236	-0.30057478	-0.2767763	0.236907	0.18713284	0.25396013	Ercc5
403183	26.86	32.333336	56.666664	70.399345	78.75075	82.71657	-1.2334391	-0.68291616	-0.22666097	0.22666097	0.40385985	0.33819294	Mettl21e
100534373	0	0	0	0	0	0	0	0	0	0	0	0	Gm15833
435619	0	0	0	0	0	0	0	0	0	0	0	0	Gm5700
105243917	0	0	0	0	0	0	0	0	0	0	0	0	Gm28893
22167	0	0	0	0	0	0	0	0	0	0	0	0	Txn-ps1
105243918	0	0	0	0	0	0	0	0	0	0	0	0	Gm39635
70676	448.16782	311.77606	351.94687	273.33167	255.4219	302.50806	0.51854753	0.2779789	0.099603176	-0.12484121	-0.20714474	-0.099603176	Gulp1
100417474	0	0	0	0	0	0	0	0	0	0	0	0	Gm16102
75066	1.9982314	0.65655154	0.602449	0.72911566	3.323129	2.6729188	0	0	0	0	0	0	4930521E06Rik
100041738	0	0	0	0	0	0	0	0	0	0	0	0	Gm3489
100502972	0	0	0	0	0	0	0	0	0	0	0	0	Gm19480
100041752	0	0	0	0	0	0	0	0	0	0	0	0	Gm3496
383640	0	0	0	0	0	0	0	0	0	0	0	0	Gm5268
12825	2710.284	1510.8987	2052.9695	771.7031	563.42596	327.17355	1.1512027	0.59112597	0.6802087	-0.59112597	-1.0294785	-1.9501979	Col3a1
12832	1257.8412	923.3965	1174.1609	730.34033	527.9506	629.3274	0.44194698	0.2789793	0.27236462	-0.2723651	-0.7250633	-0.6082053	Col5a2
666799	0	0	0	0	0	0	0	0	0	0	0	0	Gm8296
631429	0	0	0	0	0	0	0	0	0	0	0	0	Gm7063
666814	0	0	0	0	0	0	0	0	0	0	0	0	Gm8304
105243920	0	0	0.32764888	0	0	0	0	0	1.623655	0	0	0	Gm39637
666819	0	0	0	0	0	0	0	0	0	0	0	0	Gm8307
73674	243.3147	224.0132	220.7012	292.62115	222.89067	236.96797	0.02051115	0.18423128	-0.19048047	0.3567195	-0.02051115	-0.06870508	Wdr75
102632958	0	0	0	0	0	0	0	0	0	0	0	0	Gm30900
433297	0	0	0	0	0	0	0	0	0	0	0	0	Gm5526
108167828	0	0	0	0	0	0	0	0	0	0	0	0	LOC108167828
100416885	0	0	0	0	0	0	0	0	0	0	0	0	Gm18303
53945	90.67694	66.66171	92.26595	80.33332	175.7746	164.83171	0.022600055	-0.13831723	-0.022599936	-0.08213949	1.0629838	0.8337014	Slc40a1
670603	0	0	0	0	0	0	0	0	0	0	0	0	Gm9496
227054	0	0	0	0	0	0	0	0	0	0	0	0	Rpl23a-ps1
100042453	0	0	0	0	0	0	0	0	0	0	0	0	Gm3852
212225	1	1	1	4	3	0.5	0	0	0	0	0	0	Stk-ps2
100417825	0	0	0	0	0	0	0	0	0	0	0	0	Gm18849
227058	104.333336	97.238846	98.5	125.571434	153.99101	116.44	-0.14433312	0.03703147	-0.2976003	0.19297254	0.5027776	-0.03703147	Dnah7b
102633144	0	0	0	0	0	0	0	0	0	0	0	0	Gm31046
666855	0	0.16438356	0.33552632	0.5	0	0	0	0	0.4100028	1.1257652	0	0	Gm8326
100101919	6.6866665	6	9.889999	26.679821	27.125393	32.982727	0	0	0	0	0	0	Dnah7c
227059	1073.9523	807.80096	1075.7032	884.27704	765.4206	731.4582	0.16913033	0.04123211	0.10121775	-0.04123211	-0.2340107	-0.43603754	Slc39a10
105243921	0	0	0	0	0	0	0	0	0	0	0	0	Gm39638
227061	0	0	0	0	0	0	0	0	0	0	0	0	Gm4852
105243922	0	0	0	0	0	0	0	0	0	0	0	0	Gm39639
102466969	0	0	0	0	0	0	0	0	0	0	0	0	Mir6350
100416447	0	0	0	0	0	0	0	0	0	0	0	0	Gm18117
666869	0	0	0	0	0	0	0	0	0	0	0	0	Gm8337
100418427	0	0	0	0	0	0	0	0	0	0	0	0	Gm19206
546734	0	0	0	0	0	0	0	0	0	0	0	0	Gm5974
666903	0	0	0	0	0	0	0	0	0	0	0	0	Gm8354
100418296	0	0	0	0	0	0	0	0	0	0	0	0	Gm19124
666909	0	0	0	0	0	0	0	0	0	0	0	0	Gm8357
100503343	0	0	0	0	0	0	0	0	0	0	0	0	Gm19644
666924	0	0	0	0	0	0	0	0	0	0	0	0	Gm8367
442837	8	6	43	24	13	21.5	-1.080542	-1.2126194	1.2754602	0.57441807	-0.29463768	0.29463768	C230029F24Rik
627430	0	0	0	0	0	0	0	0	0	0	0	0	Gm6757
100041981	0	0	0	0	0	0	0	0	0	0	0	0	Gm3605
666962	0	0	0	0	0	0	0	0	0	0	0	0	Gm8384
666970	0	0	0	0	0	0	0	0	0	0	0	0	Gm8391
105243923	0	0	0	0	0	0	0	0	0	0	0	0	Gm39640
102633655	0	0	0	0	0	0	0	0	0	0	0	0	LOC102633655
102633780	0	0	0	0	0	0	0	0	0	0	0	0	Gm28321
108167624	4	5	6.25	0	10	6.3333335	-0.1627489	0.015647426	-0.015647411	-0.1627489	0.81815195	0.022639096	LOC108167624
56363	398.53638	377.7271	595.8483	228.14061	253.87128	298.16458	0.23484373	0.44043684	0.7448149	-0.49994683	-0.3303058	-0.23484373	Tmeff2
442821	8.791305	2.159739	6.416126	6	10.436637	6.3398695	0	0	0	0	0.040294573	0	9330175M20Rik
20324	27216.941	20418.434	28271.48	12210.695	12685.743	15536.957	0.49577904	0.36410618	0.48035812	-0.5905838	-0.52005386	-0.36410713	Cavin2
383504	0	0	0	0	0	0	0	0	0	0	0	0	Gm5253
109019	894.6945	765.8741	914.19244	988.20184	1563.5356	1380.09	-0.13604069	-0.07736826	-0.17520046	0.07736778	0.75476885	0.43816948	Nabp1
100045066	13.25	11	7	15.5	11.366666	19.033337	0	0	0	0	0	0.16284567	Gm17767
102633934	0	0	0	0	0	0	0	0	0	0	0	0	Gm31636
17912	2632.5159	1968.1666	2428.9504	2036.175	1864.6436	2044.6462	0.24347734	0.10684776	0.05710554	-0.05710554	-0.16860008	-0.1721983	Myo1b
102636835	0	0	0	0	0	0	0	0	0	0	0	0	Gm33795
667010	0	0	0	0	0	0	0	0	0	0	0	0	Gm8419
667014	0	0	0	0	0	0	0	0	0	0	0	0	Gm8420
20849	10.999999	12.208796	12	29.836082	57.088287	46.84643	-0.5107954	-0.5107954	-0.5107954	0.5107954	1.4623995	1.0405941	Stat4
100042634	0	0	0	0	0	0	0	0	0	0	0	0	Gm3940
102634160	0	0	0	0	0	0	0	0	0	0	0	0	Gm31812
20846	2973.717	2630.1536	4264.2397	1220.8589	942.1797	980.3368	0.6071868	0.7130265	1.0569453	-0.6071863	-0.96554184	-1.044816	Stat1
100416883	0	0	0	0	0	0	0	0	0	0	0	0	Gm18301
14660	2404.749	1619.9005	2368.1287	1841.7134	1630.8826	1849.1686	0.3009305	0.01390934	0.20852852	-0.013909817	-0.17383862	-0.12916422	Gls
102634235	0	0	0	0	0	0	0	0	0	0	0	0	Gm31867
546735	0	0	0	0	0	0	0	0	0	0	0	0	Gm5975
102634354	0	0	0	0	0	0	0	0	0	0	0	0	Gm31955
17936	1323.0226	1023.0658	1515.8241	1158.1215	1213.7789	1273.8787	0.06342316	-0.024555683	0.18942499	-0.058630466	0.024555683	-0.04227209	Nab1
546736	0	0	0	0	0	0	0	0	0	0	0	0	Gm5976
227091	0	0	0	0	0	0	0	0	0	0	0	0	Gm553
100042094	0	0	0.09	0.18	0	0	0	0	0	0.72983646	0	0	Rps27a-ps1
102634661	0	0	0	0	0	0	0	0	0	0	0	0	Gm28178
433305	0	0	0	0	0	0	0	0	0	0	0	0	Gm5527
227094	149.73581	89.20826	113.366005	111.908104	100.27472	107.64161	0.46795177	0.003741741	-0.00374198	0.11784458	-0.02504468	-0.059316635	Nemp2
98682	1069.6141	957.50903	1094.8597	852.24835	759.3909	976.84576	0.10929012	0.23251772	0.07268286	-0.14845705	-0.2994213	-0.07268286	Mfsd6
16329	183.23953	153.52174	215.87273	141.94765	179.52179	145.21457	-0.013836384	0.013835907	0.1523509	-0.31221104	0.04205656	-0.40046597	Inpp1
227095	146.16785	123.09425	133.87054	178.8229	134.66408	113.66466	0.01639843	0.05149603	-0.18065166	0.37730122	-0.016397953	-0.3975289	Hibch
100418317	0	0	0	0	0	0	0	0	0	0	0	0	Gm16107
67080	2	2	0	0	0	0	0	0	0	0	0	0	1700019D03Rik
17700	1	0	0	0	0	1	0	0	0	0	0	0	Mstn
69397	0	0	2.2781136	0.45425737	0.5970068	0	0	0	0	0	0	0	1700019A02Rik
227099	62.36846	29.405096	89.3916	88.38388	67.782005	80.72487	-0.26333094	-1.0651214	0.18572903	0.30963326	-0.057780504	0.057780743	Pms1
